tv_id,smuggle_url,success,rst,blockpage,timeout_afterhs,timeout_beforehs,other,cn_success_rate
CL-a8-XX-XX-a8-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-XX-XX-b5-b5-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-postspace-0c-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
TE-XX-ea-XX-ea-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-f2-XX-XX-f2-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-c0-c0-XX-XX-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-XX-b0-XX-b0-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
TE-XX-c9-XX-c9-TE.CL,freetibet.org/,0,83,0,17,0,0,0.0
CL-endspace-ff-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-a6-XX-XX-a6-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-de-de-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-e1-XX-e1-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-1f-1f-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-9e-XX-XX-9e-CL.TE,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-b7-b7-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-a9-a9-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-88-88-XX-XX-TE.CL,www.uyghurnet.org/,0,67,0,33,0,0,0.0
TE-XX-XX-20-20-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-0d-0d-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-e4-XX-e4-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-cd-cd-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-0d-XX-0d-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-xnprespace-ff-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-e5-XX-e5-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-89-XX-89-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
TE-01-XX-XX-01-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-0f-0f-XX-TE.CL,freetibet.org/,0,85,0,15,0,0,0.0
CL-XX-c5-XX-c5-CL.TE,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-1b-XX-XX-1b-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-11-XX-XX-11-CL.TE,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-1d-1d-XX-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-d2-XX-d2-TE.CL,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-endspace-7f-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-endspacex-0b-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-04-04-XX-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-84-XX-XX-84-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-eb-eb-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-de-XX-XX-de-TE.CL,www.uyghurnet.org/,0,86,0,14,0,0,0.0
TE-XX-bf-bf-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-d3-XX-XX-d3-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-91-91-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-c1-XX-c1-XX-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-8b-XX-8b-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-87-87-XX-TE.CL,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-96-XX-96-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-midspace-1f-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-c9-XX-XX-c9-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-db-XX-db-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-08-08-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-0e-XX-0e-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
TE-xnprespace-04-CL.TE,www.uyghurnet.org/,0,89,0,11,0,0,0.0
CL-XX-e2-XX-e2-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-db-XX-db-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-a0-a0-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-08-XX-XX-08-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-e5-XX-XX-e5-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-a5-XX-a5-XX-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-XX-8e-8e-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-XX-f4-f4-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-f4-XX-f4-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-d2-XX-d2-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-ca-XX-XX-ca-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-86-86-XX-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-XX-c8-c8-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-9e-XX-9e-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-de-XX-de-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-endspacexn-a0-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-xprespace-04-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-d1-XX-d1-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-18-18-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-c2-XX-XX-c2-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-b3-XX-b3-XX-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-XX-18-18-XX-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-XX-XX-b1-b1-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-15-15-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-fe-fe-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-ba-XX-ba-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-04-XX-04-XX-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-d4-XX-d4-XX-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-02-XX-XX-02-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-15-XX-15-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-b4-XX-b4-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-02-02-CL.TE,freetibet.org/,0,84,0,16,0,0,0.0
TE-99-99-XX-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-c0-XX-XX-c0-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-f8-f8-XX-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-9f-9f-XX-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-df-df-XX-XX-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-0e-XX-0e-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-e1-XX-e1-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-92-XX-92-XX-TE.CL,freetibet.org/,0,68,0,32,0,0,0.0
CL-c6-XX-XX-c6-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
TE-XX-fd-fd-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-8f-8f-XX-XX-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-d8-d8-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-e5-XX-e5-XX-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-88-XX-88-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
TE-fe-XX-fe-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-rxprespace-01-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-f9-XX-f9-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-a8-XX-a8-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-07-07-XX-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-bf-XX-bf-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-93-XX-93-XX-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-05-05-XX-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-7f-7f-XX-XX-CL.TE,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-02-XX-XX-02-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-ec-XX-ec-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-c6-c6-XX-TE.CL,freetibet.org/,0,67,0,33,0,0,0.0
CL-XX-9f-XX-9f-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-a8-XX-a8-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-01-01-XX-XX-CL.TE,www.uyghurnet.org/,0,85,0,15,0,0,0.0
CL-XX-XX-8c-8c-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
CL-XX-cc-cc-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-8a-8a-XX-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-XX-12-XX-12-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-ad-XX-XX-ad-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-d2-XX-d2-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-a3-XX-a3-XX-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
TE-f0-f0-XX-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-c7-XX-c7-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-b1-b1-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-c6-XX-c6-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
TE-9b-XX-9b-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-9e-XX-XX-9e-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-91-XX-XX-91-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-20-XX-20-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-prespace-a0-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-d8-XX-XX-d8-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-XX-XX-9a-9a-CL.TE,freetibet.org/,0,67,0,33,0,0,0.0
TE-8f-XX-XX-8f-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-f5-XX-XX-f5-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-cc-cc-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-01-XX-XX-01-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-01-XX-01-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-d3-XX-d3-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-cc-cc-XX-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-96-XX-XX-96-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-1c-XX-XX-1c-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
CL-endspacerx-7f-CL.TE,www.uyghurnet.org/,0,63,0,37,0,0,0.0
CL-XX-XX-f9-f9-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
TE-1b-XX-XX-1b-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-18-18-XX-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-e0-e0-XX-XX-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-af-XX-XX-af-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-d8-XX-d8-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-9e-9e-XX-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-88-88-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-d5-XX-d5-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-c8-c8-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-c5-XX-c5-TE.CL,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-XX-f4-XX-f4-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
TE-XX-04-04-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-88-88-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-dd-XX-dd-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-double-colon-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-cc-XX-cc-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-12-XX-XX-12-TE.CL,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-XX-20-20-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
TE-valueprefix1-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-ce-ce-XX-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-ee-XX-ee-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-b7-b7-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
TE-XX-db-db-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-8c-8c-XX-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-18-18-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-xprespace-20-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-17-XX-17-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-1b-1b-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-d1-d1-XX-XX-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-1f-1f-XX-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-f0-XX-XX-f0-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
CL-c0-c0-XX-XX-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-ab-ab-XX-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-8c-XX-8c-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-rxprespace-01-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-de-de-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-18-18-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-XX-c0-XX-c0-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-99-XX-XX-99-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-a4-XX-a4-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-XX-fa-fa-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-a6-a6-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-9b-9b-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-02-XX-02-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-eb-XX-eb-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-90-90-XX-XX-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-fc-XX-fc-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-aa-XX-XX-aa-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-9c-XX-9c-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-ec-XX-XX-ec-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-XX-ea-ea-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-e5-e5-XX-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-XX-XX-f2-f2-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-prespace-04-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-be-XX-be-CL.TE,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-XX-XX-ba-ba-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
CL-XX-XX-c1-c1-CL.TE,www.uyghurnet.org/,0,63,0,37,0,0,0.0
CL-e2-e2-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-fe-XX-fe-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-ff-ff-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-d6-XX-d6-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
TE-e4-XX-e4-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-XX-ec-ec-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-postspace-0d-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-f8-XX-XX-f8-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-f9-f9-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-8b-8b-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-d1-XX-d1-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-e0-XX-e0-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-09-XX-09-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-endspacexn-09-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-07-XX-07-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-02-XX-02-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-XX-df-df-XX-CL.TE,www.uyghurnet.org/,0,65,0,35,0,0,0.0
TE-XX-f4-XX-f4-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
TE-ce-XX-XX-ce-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-d4-XX-XX-d4-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-84-84-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-a0-a0-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-ec-XX-ec-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-98-XX-98-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-1b-1b-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-1c-1c-XX-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-de-XX-de-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
TE-03-03-XX-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-9c-XX-XX-9c-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-05-XX-05-CL.TE,www.uyghurnet.org/,0,84,0,16,0,0,0.0
TE-9f-9f-XX-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-ff-XX-ff-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-db-XX-XX-db-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-endspace-7f-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-17-XX-17-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-c3-c3-XX-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-14-14-XX-XX-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-11-XX-11-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-c7-c7-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-d3-d3-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-b6-b6-XX-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-0c-XX-XX-0c-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-bd-XX-bd-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-84-XX-84-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-c4-c4-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-XX-f9-XX-f9-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-c3-XX-c3-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-ae-ae-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-da-da-XX-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-1a-1a-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-a4-a4-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-15-XX-15-XX-TE.CL,freetibet.org/,0,81,0,19,0,0,0.0
TE-xnprespace-1f-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-f7-XX-f7-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-da-XX-XX-da-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-b3-XX-b3-TE.CL,freetibet.org/,0,67,0,33,0,0,0.0
TE-XX-eb-eb-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-1d-XX-1d-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-18-XX-18-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-14-XX-XX-14-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-e4-XX-XX-e4-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-XX-87-87-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-a4-a4-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-e3-e3-XX-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-a8-a8-XX-CL.TE,freetibet.org/,0,65,0,35,0,0,0.0
CL-XX-b8-XX-b8-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-94-XX-94-XX-TE.CL,freetibet.org/,0,68,0,32,0,0,0.0
CL-bf-bf-XX-XX-CL.TE,freetibet.org/,0,85,0,15,0,0,0.0
TE-d9-XX-XX-d9-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-9f-XX-XX-9f-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-XX-ce-ce-XX-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-XX-11-XX-11-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
CL-b5-b5-XX-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-85-85-XX-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-XX-d3-d3-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-a1-a1-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-9d-9d-XX-XX-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-ee-XX-XX-ee-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-cb-XX-cb-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-ec-XX-ec-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-endspace-0c-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-e8-e8-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-a0-XX-a0-TE.CL,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-c8-c8-XX-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-e5-e5-XX-XX-CL.TE,www.uyghurnet.org/,0,86,0,14,0,0,0.0
CL-XX-84-84-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-1f-1f-XX-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-a9-a9-XX-TE.CL,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-XX-a1-XX-a1-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-97-97-CL.TE,freetibet.org/,0,65,0,35,0,0,0.0
CL-endspacex-0a-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-af-XX-af-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-ca-ca-XX-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-f1-XX-XX-f1-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-dc-dc-XX-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-b0-b0-XX-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
CL-18-18-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-xprespace-0c-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-f8-XX-f8-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-a4-a4-XX-XX-TE.CL,freetibet.org/,0,84,0,16,0,0,0.0
CL-XX-XX-84-84-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-d7-XX-d7-TE.CL,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-dd-XX-XX-dd-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
